69.000	51.000	58.000	50.000	53.000	58.000	57.000	70.000	69.000	72.000	106.000	93.000	78.000	59.000	67.000	63.000	55.000	56.000	60.000	59.000	47.000	50.000	52.000	50.000	60.000	50.000	46.000	51.000	51.000	62.000	78.000	97.000	125.000	113.000	100.000	68.000	61.000	53.000	67.000
53.000	53.000	62.000	63.000	44.000	51.000	56.000	66.000	75.000	97.000	117.000	100.000	86.000	71.000	54.000	70.000	55.000	73.000	52.000	61.000	52.000	46.000	50.000	55.000	53.000	56.000	49.000	53.000	64.000	53.000	66.000	104.000	150.000	156.000	99.000	71.000	59.000	67.000	51.000
55.000	43.000	64.000	47.000	53.000	55.000	55.000	57.000	81.000	99.000	134.000	115.000	85.000	66.000	56.000	52.000	57.000	63.000	59.000	51.000	57.000	58.000	46.000	51.000	54.000	52.000	52.000	51.000	65.000	64.000	57.000	82.000	106.000	109.000	87.000	60.000	55.000	56.000	68.000
52.000	52.000	45.000	57.000	58.000	54.000	62.000	56.000	66.000	79.000	100.000	98.000	78.000	63.000	62.000	59.000	66.000	52.000	67.000	53.000	49.000	67.000	59.000	54.000	50.000	52.000	54.000	66.000	55.000	59.000	58.000	68.000	81.000	79.000	72.000	59.000	53.000	58.000	65.000
51.000	49.000	54.000	50.000	50.000	58.000	54.000	59.000	59.000	62.000	77.000	73.000	70.000	58.000	57.000	65.000	62.000	62.000	61.000	53.000	72.000	61.000	54.000	58.000	50.000	59.000	60.000	66.000	67.000	55.000	65.000	53.000	63.000	56.000	62.000	55.000	55.000	56.000	56.000
61.000	50.000	50.000	53.000	50.000	57.000	58.000	69.000	55.000	50.000	63.000	54.000	67.000	62.000	59.000	73.000	48.000	56.000	64.000	57.000	68.000	62.000	63.000	58.000	54.000	59.000	53.000	55.000	65.000	57.000	55.000	69.000	55.000	50.000	60.000	61.000	52.000	62.000	58.000
54.000	54.000	53.000	54.000	65.000	54.000	59.000	61.000	46.000	55.000	55.000	58.000	61.000	58.000	53.000	57.000	61.000	61.000	62.000	75.000	85.000	78.000	71.000	58.000	55.000	52.000	55.000	53.000	54.000	60.000	56.000	56.000	71.000	47.000	63.000	59.000	66.000	61.000	57.000
62.000	51.000	47.000	52.000	45.000	66.000	49.000	56.000	66.000	48.000	53.000	59.000	54.000	49.000	52.000	60.000	58.000	55.000	87.000	79.000	110.000	91.000	77.000	65.000	62.000	56.000	50.000	74.000	51.000	54.000	48.000	56.000	61.000	54.000	55.000	55.000	55.000	60.000	55.000
48.000	62.000	53.000	55.000	50.000	73.000	49.000	58.000	61.000	60.000	62.000	59.000	48.000	51.000	43.000	54.000	61.000	61.000	74.000	92.000	106.000	101.000	71.000	66.000	61.000	63.000	54.000	65.000	50.000	54.000	50.000	59.000	52.000	49.000	52.000	58.000	50.000	56.000	53.000
60.000	58.000	62.000	60.000	56.000	53.000	55.000	57.000	68.000	48.000	57.000	48.000	54.000	64.000	49.000	63.000	63.000	68.000	75.000	80.000	102.000	81.000	81.000	55.000	52.000	54.000	64.000	56.000	57.000	58.000	55.000	57.000	65.000	57.000	54.000	58.000	57.000	60.000	57.000
53.000	63.000	55.000	70.000	61.000	56.000	60.000	45.000	57.000	56.000	61.000	49.000	54.000	49.000	53.000	55.000	62.000	51.000	66.000	58.000	68.000	71.000	76.000	63.000	48.000	53.000	57.000	64.000	59.000	60.000	68.000	61.000	56.000	59.000	64.000	66.000	51.000	62.000	55.000
55.000	52.000	48.000	54.000	48.000	52.000	62.000	66.000	62.000	57.000	55.000	59.000	60.000	56.000	55.000	60.000	47.000	57.000	52.000	57.000	59.000	71.000	58.000	55.000	56.000	54.000	69.000	57.000	65.000	65.000	61.000	56.000	66.000	51.000	62.000	59.000	54.000	57.000	55.000
57.000	62.000	59.000	47.000	50.000	59.000	59.000	57.000	53.000	50.000	61.000	66.000	67.000	58.000	53.000	61.000	60.000	63.000	50.000	52.000	60.000	53.000	48.000	60.000	53.000	61.000	75.000	56.000	60.000	76.000	72.000	66.000	60.000	62.000	71.000	52.000	62.000	56.000	58.000
58.000	52.000	50.000	54.000	61.000	53.000	56.000	55.000	57.000	51.000	52.000	64.000	55.000	50.000	53.000	60.000	59.000	55.000	59.000	49.000	60.000	57.000	55.000	54.000	63.000	61.000	63.000	63.000	67.000	72.000	88.000	99.000	84.000	58.000	54.000	47.000	54.000	60.000	58.000
57.000	52.000	51.000	57.000	61.000	59.000	70.000	60.000	68.000	54.000	57.000	61.000	63.000	53.000	54.000	48.000	49.000	56.000	56.000	53.000	48.000	51.000	49.000	53.000	56.000	53.000	50.000	61.000	60.000	78.000	96.000	104.000	104.000	80.000	57.000	61.000	62.000	54.000	52.000
52.000	50.000	59.000	54.000	58.000	52.000	63.000	82.000	74.000	68.000	67.000	62.000	63.000	59.000	63.000	64.000	54.000	56.000	51.000	65.000	53.000	52.000	54.000	50.000	67.000	51.000	67.000	51.000	72.000	85.000	106.000	119.000	90.000	90.000	66.000	53.000	54.000	78.000	49.000
47.000	51.000	53.000	55.000	57.000	57.000	55.000	85.000	83.000	87.000	80.000	62.000	53.000	52.000	67.000	65.000	59.000	61.000	51.000	51.000	60.000	50.000	55.000	52.000	55.000	58.000	57.000	58.000	72.000	85.000	88.000	95.000	89.000	60.000	55.000	56.000	55.000	66.000	51.000
51.000	54.000	48.000	56.000	58.000	66.000	67.000	106.000	108.000	106.000	85.000	68.000	53.000	58.000	48.000	71.000	58.000	61.000	60.000	71.000	55.000	58.000	56.000	51.000	52.000	59.000	57.000	52.000	49.000	65.000	73.000	68.000	67.000	58.000	64.000	58.000	54.000	46.000	53.000
58.000	50.000	47.000	56.000	50.000	62.000	69.000	87.000	108.000	109.000	84.000	67.000	62.000	62.000	53.000	62.000	58.000	62.000	57.000	59.000	58.000	49.000	54.000	51.000	56.000	53.000	56.000	59.000	60.000	50.000	58.000	55.000	61.000	58.000	64.000	58.000	44.000	57.000	58.000
66.000	51.000	55.000	61.000	48.000	68.000	61.000	86.000	89.000	90.000	74.000	54.000	55.000	60.000	59.000	56.000	56.000	65.000	51.000	63.000	52.000	57.000	54.000	66.000	56.000	66.000	54.000	61.000	58.000	51.000	50.000	62.000	56.000	62.000	54.000	59.000	57.000	55.000	55.000
55.000	50.000	58.000	51.000	66.000	68.000	66.000	57.000	62.000	68.000	59.000	52.000	57.000	55.000	50.000	55.000	63.000	66.000	69.000	73.000	71.000	54.000	53.000	52.000	59.000	55.000	55.000	56.000	57.000	68.000	59.000	65.000	53.000	70.000	52.000	55.000	64.000	57.000	63.000
68.000	53.000	58.000	60.000	59.000	63.000	53.000	54.000	52.000	60.000	60.000	53.000	60.000	52.000	58.000	58.000	65.000	61.000	79.000	87.000	71.000	63.000	72.000	62.000	54.000	59.000	52.000	56.000	64.000	67.000	57.000	66.000	50.000	64.000	54.000	55.000	54.000	62.000	63.000
61.000	63.000	52.000	62.000	55.000	60.000	57.000	62.000	46.000	63.000	66.000	41.000	54.000	44.000	54.000	54.000	66.000	80.000	88.000	104.000	101.000	74.000	64.000	64.000	56.000	57.000	54.000	71.000	47.000	63.000	54.000	53.000	59.000	70.000	52.000	62.000	53.000	60.000	56.000
72.000	58.000	60.000	51.000	60.000	53.000	58.000	55.000	63.000	50.000	48.000	55.000	59.000	57.000	59.000	57.000	60.000	102.000	89.000	116.000	133.000	83.000	66.000	64.000	57.000	64.000	60.000	58.000	47.000	49.000	48.000	48.000	59.000	56.000	66.000	47.000	64.000	58.000	56.000
58.000	52.000	60.000	58.000	62.000	40.000	63.000	55.000	58.000	58.000	59.000	58.000	53.000	62.000	54.000	59.000	73.000	87.000	111.000	111.000	101.000	93.000	70.000	55.000	76.000	58.000	61.000	50.000	54.000	56.000	50.000	49.000	57.000	53.000	55.000	53.000	60.000	58.000	48.000
64.000	61.000	54.000	56.000	56.000	66.000	54.000	56.000	72.000	63.000	54.000	48.000	51.000	54.000	61.000	45.000	63.000	66.000	87.000	93.000	83.000	64.000	59.000	59.000	53.000	62.000	65.000	60.000	59.000	62.000	52.000	69.000	59.000	49.000	49.000	56.000	60.000	61.000	62.000
