1	1	1	1	1	1	1	1	2.97295324643668e-115	4.26328335761161e-300	0	7.81088729600000e-314	1.14735837194054e-139	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999980966	1.24198587555413e-213	4.40125400550985e-310	5.21850272319973e-308	9.55345479725677e-172	1	1	1	1
1	1	1	1	1	1	1	1	2.95056841390765e-08	5.26911009431242e-217	1.26959909752538e-276	8.19696604350158e-247	8.35511938367431e-60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.39262100072119e-17	2.69216940990719e-142	1.57459556023829e-132	1	1	1	1	1
1	1	1	1	1	1	1	1	1	8.84845352313390e-07	7.95629362219990e-80	1.08159062021076e-45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9.95300010797375e-52	1.63712828062140e-199	5.37347180527704e-176	0.999996877905250	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.16717466408762e-179	2.48999649718075e-299	3.94568599919611e-275	6.61292563379206e-73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.09611798882463e-197	1.16692168986000e-313	2.63726370109678e-284	8.23406141090477e-78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.42030590555155e-117	1.32815227961755e-244	3.18679593816657e-211	0.485223223345907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.50678360858579e-55	1.17042953783299e-09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.38361626295226e-87	5.91319632624969e-108	2.85181572122741e-11	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.75599255410330e-109	1.98099080527668e-259	1.52343996623573e-284	2.26658908823931e-217	4.80269337256316e-20	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.30236103673093e-188	0	0	5.27842115262576e-301	1.48785424831316e-138	1	1	1	1	1
1	1	1	1	1	1	1	6.52254047886273e-69	1.07342784940697e-143	2.55322428871912e-84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.90385430959613e-177	0	0	8.69455168363432e-305	2.81164057871321e-147	1	1	1	1	1
1	1	1	1	1	1	2.49279407302825e-61	1.01816414208640e-238	1.68396284604207e-296	5.22473681112005e-248	2.20882747998428e-59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.99988781659008e-54	1.66700256430900e-246	5.31004821628208e-281	1.58947204012011e-222	2.52650690814901e-39	1	1	1	1	1
1	1	1	1	1	1	1.24023548794988e-148	4.63140258021393e-304	0	3.27866997000000e-316	5.39950633568077e-147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.02826316575706e-29	1.57737256671087e-80	3.80893078680369e-07	1	1	1	1	1	1
1	1	1	1	1	1	7.43735353000660e-141	2.58363246953040e-293	0	2.56291055982855e-292	4.13239901393362e-86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	6.97909952525163e-25	6.71474917246477e-198	2.41158941312574e-248	1.83837564226161e-165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	0.999995594361580	7.76130612669616e-09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.94253836359932e-15	0.999999999999270	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.04616226237934e-151	2.50858443568605e-218	5.75134240171208e-173	0.262741137167893	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.55083791652678e-31	2.12524427775298e-254	4.12218755460000e-314	2.65048976458729e-276	1.51475971910588e-129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.99524170727280e-91	6.65754979441783e-302	0	0	1.12757530795914e-199	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.91968656767193e-102	1.24829597463000e-313	0	0	9.66493924290691e-219	0.999995668422157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
